imageId,articleTypeName,categoryName,articleTypeId,categoryId
47172,Sandals,Sandal,12,9
24832,Backpacks,Bags,15,2
4554,Sports Shoes,Shoes,4,1
58674,Kurtas,Topwear,5,0
36480,Casual Shoes,Shoes,2,1
33864,Sandals,Sandal,12,9
14044,Shirts,Topwear,1,0
33061,Shirts,Topwear,1,0
10399,Watches,Watches,3,3
52842,Earrings,Jewellery,26,6
24065,Shirts,Topwear,1,0
32496,Casual Shoes,Shoes,2,1
36321,Tshirts,Topwear,0,0
35998,Tshirts,Topwear,0,0
44879,Tshirts,Topwear,0,0
8074,Sports Shoes,Shoes,4,1
39291,Casual Shoes,Shoes,2,1
23624,Tops,Topwear,6,0
14528,Shirts,Topwear,1,0
13132,Casual Shoes,Shoes,2,1
14768,Shirts,Topwear,1,0
58112,Earrings,Jewellery,26,6
36389,Socks,Socks,16,13
24117,Flip Flops,Flip Flops,11,11
18027,Wallets,Wallets,10,10
43981,Perfume and Body Mist,Fragrance,18,8
38005,Watches,Watches,3,3
27098,Kurtis,Topwear,38,0
32579,Tops,Topwear,6,0
51551,Watches,Watches,3,3
57011,Flats,Shoes,22,1
2503,Casual Shoes,Shoes,2,1
51918,Handbags,Bags,7,2
46779,Perfume and Body Mist,Fragrance,18,8
53411,Kurtas,Topwear,5,0
37975,Casual Shoes,Shoes,2,1
12610,Tops,Topwear,6,0
22197,Casual Shoes,Shoes,2,1
28309,Sunglasses,Eyewear,9,7
48473,Dresses,Dress,24,14
11294,Jeans,Bottomwear,19,4
11574,Kurtas,Topwear,5,0
46469,Watches,Watches,3,3
18999,Jackets,Topwear,35,0
7858,Formal Shoes,Shoes,17,1
53602,Watches,Watches,3,3
50350,Kurtas,Topwear,5,0
16820,Jeans,Bottomwear,19,4
15040,Sweatshirts,Topwear,32,0
51923,Handbags,Bags,7,2
29265,Sports Shoes,Shoes,4,1
29674,Shirts,Topwear,1,0
28272,Deodorant,Fragrance,27,8
24146,Tshirts,Topwear,0,0
4170,Sports Shoes,Shoes,4,1
39783,Shirts,Topwear,1,0
28547,Tshirts,Topwear,0,0
19805,Tshirts,Topwear,0,0
13656,Sports Shoes,Shoes,4,1
22856,Casual Shoes,Shoes,2,1
53149,Heels,Shoes,8,1
19843,Shirts,Topwear,1,0
31901,Briefs,Innerwear,13,5
59661,Sarees,Saree,25,16
58233,Wallets,Wallets,10,10
37006,Handbags,Bags,7,2
4706,Watches,Watches,3,3
41028,Caps,Headwear,33,19
17961,Sandals,Sandal,12,9
4460,Tshirts,Topwear,0,0
39892,Casual Shoes,Shoes,2,1
6770,Tshirts,Topwear,0,0
23979,Shirts,Topwear,1,0
32118,Briefs,Innerwear,13,5
13852,Shirts,Topwear,1,0
5188,Tshirts,Topwear,0,0
14367,Heels,Shoes,8,1
23290,Watches,Watches,3,3
38428,Clutches,Bags,31,2
5906,Casual Shoes,Shoes,2,1
4056,Tshirts,Topwear,0,0
15384,Flip Flops,Flip Flops,11,11
6341,Casual Shoes,Shoes,2,1
45774,Deodorant,Fragrance,27,8
22154,Formal Shoes,Shoes,17,1
34617,Briefs,Innerwear,13,5
5798,Tshirts,Topwear,0,0
17547,Shirts,Topwear,1,0
44875,Tshirts,Topwear,0,0
46101,Flip Flops,Flip Flops,11,11
13479,Flats,Shoes,22,1
26357,Tshirts,Topwear,0,0
2203,Tshirts,Topwear,0,0
30745,Kurtas,Topwear,5,0
36378,Socks,Socks,16,13
15666,Backpacks,Bags,15,2
14626,Sweatshirts,Topwear,32,0
58194,Handbags,Bags,7,2
20623,Handbags,Bags,7,2
28615,Tshirts,Topwear,0,0
52983,Sarees,Saree,25,16
28118,Briefs,Innerwear,13,5
51278,Sunglasses,Eyewear,9,7
31634,Shirts,Topwear,1,0
38747,Backpacks,Bags,15,2
24687,Sandals,Sandal,12,9
6510,Sandals,Sandal,12,9
13936,Shirts,Topwear,1,0
4501,Casual Shoes,Shoes,2,1
21164,Shirts,Topwear,1,0
34981,Sarees,Saree,25,16
25004,Shirts,Topwear,1,0
15674,Jeans,Bottomwear,19,4
51636,Watches,Watches,3,3
3252,Sports Shoes,Shoes,4,1
57168,Tshirts,Topwear,0,0
51894,Wallets,Wallets,10,10
17612,Tshirts,Topwear,0,0
51423,Shirts,Topwear,1,0
9672,Shorts,Bottomwear,20,4
12954,Sports Shoes,Shoes,4,1
13335,Tops,Topwear,6,0
9063,Shirts,Topwear,1,0
5749,Sports Shoes,Shoes,4,1
57519,Casual Shoes,Shoes,2,1
27183,Trousers,Bottomwear,21,4
19266,Watches,Watches,3,3
30755,Kurtas,Topwear,5,0
13425,Tshirts,Topwear,0,0
24173,Kurtis,Topwear,38,0
36243,Tshirts,Topwear,0,0
15347,Tshirts,Topwear,0,0
13711,Tshirts,Topwear,0,0
3824,Flip Flops,Flip Flops,11,11
9857,Tshirts,Topwear,0,0
51939,Handbags,Bags,7,2
52556,Jeans,Bottomwear,19,4
55961,Lipstick,Lips,29,15
38011,Watches,Watches,3,3
48716,Earrings,Jewellery,26,6
15576,Tshirts,Topwear,0,0
26668,Casual Shoes,Shoes,2,1
22782,Kurtas,Topwear,5,0
53674,Handbags,Bags,7,2
17920,Tshirts,Topwear,0,0
21351,Sunglasses,Eyewear,9,7
27322,Perfume and Body Mist,Fragrance,18,8
11826,Casual Shoes,Shoes,2,1
4664,Watches,Watches,3,3
58988,Deodorant,Fragrance,27,8
31451,Tshirts,Topwear,0,0
4111,Sandals,Sandal,12,9
17448,Watches,Watches,3,3
16152,Formal Shoes,Shoes,17,1
1924,Tshirts,Topwear,0,0
2010,Tshirts,Topwear,0,0
16496,Tshirts,Topwear,0,0
19096,Kurtas,Topwear,5,0
43160,Watches,Watches,3,3
28597,Belts,Belts,14,12
16509,Jeans,Bottomwear,19,4
44138,Perfume and Body Mist,Fragrance,18,8
27548,Shirts,Topwear,1,0
7108,Backpacks,Bags,15,2
45326,Heels,Shoes,8,1
23804,Casual Shoes,Shoes,2,1
5949,Shirts,Topwear,1,0
18395,Briefs,Innerwear,13,5
35713,Sports Shoes,Shoes,4,1
46566,Watches,Watches,3,3
5505,Handbags,Bags,7,2
23279,Watches,Watches,3,3
14071,Tshirts,Topwear,0,0
6158,Tshirts,Topwear,0,0
13915,Sports Shoes,Shoes,4,1
2253,Tshirts,Topwear,0,0
53107,Earrings,Jewellery,26,6
39452,Kurtas,Topwear,5,0
28082,Briefs,Innerwear,13,5
9413,Sunglasses,Eyewear,9,7
20823,Formal Shoes,Shoes,17,1
43510,Dresses,Dress,24,14
27398,Bra,Innerwear,23,5
6198,Tops,Topwear,6,0
33964,Shirts,Topwear,1,0
5506,Tshirts,Topwear,0,0
32685,Clutches,Bags,31,2
36376,Socks,Socks,16,13
39967,Casual Shoes,Shoes,2,1
12736,Socks,Socks,16,13
25381,Innerwear Vests,Innerwear,37,5
34814,Flip Flops,Flip Flops,11,11
23569,Perfume and Body Mist,Fragrance,18,8
54696,Kurtas,Topwear,5,0
54126,Heels,Shoes,8,1
5054,Sports Shoes,Shoes,4,1
56477,Nail Polish,Nails,28,18
53008,Sarees,Saree,25,16
54341,Socks,Socks,16,13
22081,Kurtas,Topwear,5,0
14999,Tshirts,Topwear,0,0
38050,Watches,Watches,3,3
22140,Formal Shoes,Shoes,17,1
28037,Briefs,Innerwear,13,5
6571,Tshirts,Topwear,0,0
7088,Backpacks,Bags,15,2
36767,Watches,Watches,3,3
52077,Tshirts,Topwear,0,0
16859,Sunglasses,Eyewear,9,7
16987,Flip Flops,Flip Flops,11,11
59095,Bra,Innerwear,23,5
53963,Handbags,Bags,7,2
7086,Wallets,Bags,10,2
39966,Casual Shoes,Shoes,2,1
25237,Handbags,Bags,7,2
27836,Belts,Belts,14,12
7418,Kurtas,Topwear,5,0
58007,Tops,Topwear,6,0
26486,Tshirts,Topwear,0,0
53467,Bra,Innerwear,23,5
40544,Watches,Watches,3,3
23952,Sweaters,Topwear,34,0
23723,Sunglasses,Eyewear,9,7
15716,Sports Shoes,Shoes,4,1
12661,Shirts,Topwear,1,0
40278,Trousers,Bottomwear,21,4
3960,Tops,Topwear,6,0
27757,Wallets,Wallets,10,10
8837,Trousers,Bottomwear,21,4
31668,Jeans,Bottomwear,19,4
4689,Backpacks,Bags,15,2
13690,Sports Shoes,Shoes,4,1
23172,Tshirts,Topwear,0,0
36436,Casual Shoes,Shoes,2,1
5916,Casual Shoes,Shoes,2,1
3998,Flip Flops,Flip Flops,11,11
46971,Handbags,Bags,7,2
52144,Tshirts,Topwear,0,0
44870,Shorts,Bottomwear,20,4
16181,Formal Shoes,Shoes,17,1
14103,Tshirts,Topwear,0,0
44462,Flats,Shoes,22,1
46388,Tshirts,Topwear,0,0
4948,Tshirts,Topwear,0,0
13299,Shorts,Bottomwear,20,4
7089,Backpacks,Bags,15,2
2843,Tshirts,Topwear,0,0
1532,Tshirts,Topwear,0,0
45415,Flats,Shoes,22,1
31107,Tshirts,Topwear,0,0
51052,Briefs,Innerwear,13,5
12581,Tshirts,Topwear,0,0
15127,Trousers,Bottomwear,21,4
11503,Heels,Shoes,8,1
16872,Sunglasses,Eyewear,9,7
2346,Tshirts,Topwear,0,0
49537,Clutches,Bags,31,2
21405,Tshirts,Topwear,0,0
17690,Casual Shoes,Shoes,2,1
46962,Flip Flops,Flip Flops,11,11
33765,Casual Shoes,Shoes,2,1
53148,Heels,Shoes,8,1
36139,Sports Shoes,Shoes,4,1
29227,Sports Shoes,Shoes,4,1
45536,Tshirts,Topwear,0,0
18960,Sweatshirts,Topwear,32,0
30176,Watches,Watches,3,3
49592,Heels,Shoes,8,1
40543,Watches,Watches,3,3
19138,Sandals,Sandal,12,9
59188,Heels,Shoes,8,1
53470,Bra,Innerwear,23,5
32171,Socks,Socks,16,13
4608,Backpacks,Bags,15,2
2123,Tops,Topwear,6,0
45771,Deodorant,Fragrance,27,8
43129,Perfume and Body Mist,Fragrance,18,8
48380,Trousers,Bottomwear,21,4
52560,Clutches,Bags,31,2
25380,Innerwear Vests,Innerwear,37,5
3200,Tshirts,Topwear,0,0
30906,Jackets,Topwear,35,0
42688,Flats,Shoes,22,1
43975,Perfume and Body Mist,Fragrance,18,8
23527,Deodorant,Fragrance,27,8
39005,Tops,Topwear,6,0
10340,Tshirts,Topwear,0,0
24768,Flip Flops,Flip Flops,11,11
24498,Kurtas,Topwear,5,0
8406,Shorts,Bottomwear,20,4
45194,Watches,Watches,3,3
4290,Tshirts,Topwear,0,0
54685,Kurtas,Topwear,5,0
52785,Wallets,Wallets,10,10
34336,Tshirts,Topwear,0,0
54622,Watches,Watches,3,3
30462,Bra,Innerwear,23,5
16919,Jeans,Bottomwear,19,4
11639,Watches,Watches,3,3
30861,Kurtas,Topwear,5,0
16849,Sunglasses,Eyewear,9,7
42260,Jeans,Bottomwear,19,4
49941,Tshirts,Topwear,0,0
15061,Formal Shoes,Shoes,17,1
22855,Casual Shoes,Shoes,2,1
15507,Casual Shoes,Shoes,2,1
44639,Sports Shoes,Shoes,4,1
12664,Shirts,Topwear,1,0
30188,Backpacks,Bags,15,2
15044,Tshirts,Topwear,0,0
14352,Flats,Shoes,22,1
31903,Briefs,Innerwear,13,5
12665,Shirts,Topwear,1,0
38375,Belts,Belts,14,12
29580,Tshirts,Topwear,0,0
55847,Nail Polish,Nails,28,18
16066,Trousers,Bottomwear,21,4
9265,Shirts,Topwear,1,0
6825,Flats,Shoes,22,1
24216,Caps,Headwear,33,19
22225,Tshirts,Topwear,0,0
19065,Kurtas,Topwear,5,0
33580,Tshirts,Topwear,0,0
36902,Watches,Watches,3,3
4109,Sandals,Sandal,12,9
37767,Shirts,Topwear,1,0
24340,Tshirts,Topwear,0,0
59127,Jackets,Topwear,35,0
43837,Earrings,Jewellery,26,6
14540,Kurtis,Topwear,38,0
48431,Tshirts,Topwear,0,0
31721,Earrings,Jewellery,26,6
4039,Caps,Headwear,33,19
42801,Flats,Shoes,22,1
39290,Casual Shoes,Shoes,2,1
3696,Casual Shoes,Shoes,2,1
25316,Watches,Watches,3,3
53144,Heels,Shoes,8,1
16312,Shirts,Topwear,1,0
41212,Casual Shoes,Shoes,2,1
21719,Heels,Shoes,8,1
7073,Backpacks,Bags,15,2
10872,Tshirts,Topwear,0,0
21519,Handbags,Bags,7,2
47374,Handbags,Bags,7,2
11089,Shirts,Topwear,1,0
6692,Socks,Socks,16,13
25163,Handbags,Bags,7,2
43695,Tshirts,Topwear,0,0
6111,Tshirts,Topwear,0,0
40523,Watches,Watches,3,3
19399,Tshirts,Topwear,0,0
32837,Heels,Shoes,8,1
56395,Perfume and Body Mist,Fragrance,18,8
32593,Tops,Topwear,6,0
29283,Shirts,Topwear,1,0
41044,Watches,Watches,3,3
5885,Tshirts,Topwear,0,0
32615,Belts,Belts,14,12
59933,Kurtas,Topwear,5,0
45683,Perfume and Body Mist,Fragrance,18,8
19349,Sports Shoes,Shoes,4,1
39591,Heels,Shoes,8,1
32430,Caps,Headwear,33,19
54792,Jeans,Bottomwear,19,4
5614,Sandals,Sandal,12,9
24070,Heels,Shoes,8,1
39344,Tshirts,Topwear,0,0
44723,Flip Flops,Flip Flops,11,11
38321,Backpacks,Bags,15,2
22124,Formal Shoes,Shoes,17,1
38176,Sunglasses,Eyewear,9,7
22616,Tshirts,Topwear,0,0
23248,Formal Shoes,Shoes,17,1
14733,Shirts,Topwear,1,0
4026,Casual Shoes,Shoes,2,1
3216,Sandals,Sandal,12,9
22870,Casual Shoes,Shoes,2,1
21600,Track Pants,Bottomwear,30,4
3291,Tshirts,Topwear,0,0
18605,Belts,Belts,14,12
8707,Sunglasses,Eyewear,9,7
38139,Backpacks,Bags,15,2
41027,Caps,Headwear,33,19
31562,Trousers,Bottomwear,21,4
3928,Tshirts,Topwear,0,0
27864,Tops,Topwear,6,0
24753,Jeans,Bottomwear,19,4
2146,Tshirts,Topwear,0,0
44721,Flip Flops,Flip Flops,11,11
41724,Heels,Shoes,8,1
23807,Casual Shoes,Shoes,2,1
5800,Tshirts,Topwear,0,0
3059,Tshirts,Topwear,0,0
5198,Tshirts,Topwear,0,0
4991,Dresses,Dress,24,14
26656,Casual Shoes,Shoes,2,1
6792,Tshirts,Topwear,0,0
19287,Watches,Watches,3,3
50446,Briefs,Innerwear,13,5
49614,Heels,Shoes,8,1
13323,Shirts,Topwear,1,0
49838,Flip Flops,Flip Flops,11,11
16197,Tshirts,Topwear,0,0
13186,Casual Shoes,Shoes,2,1
8653,Sunglasses,Eyewear,9,7
1882,Tshirts,Topwear,0,0
2474,Sports Shoes,Shoes,4,1
41673,Heels,Shoes,8,1
38360,Wallets,Wallets,10,10
1623,Backpacks,Bags,15,2
27902,Trousers,Bottomwear,21,4
47339,Handbags,Bags,7,2
28906,Kurtas,Topwear,5,0
38687,Clutches,Bags,31,2
41587,Shirts,Topwear,1,0
21741,Casual Shoes,Shoes,2,1
35358,Heels,Shoes,8,1
53914,Handbags,Bags,7,2
38762,Sports Shoes,Shoes,4,1
50727,Casual Shoes,Shoes,2,1
47493,Sandals,Sandal,12,9
33253,Tshirts,Topwear,0,0
7423,Kurtas,Topwear,5,0
58473,Wallets,Wallets,10,10
50954,Jeans,Bottomwear,19,4
7853,Backpacks,Bags,15,2
38549,Casual Shoes,Shoes,2,1
50006,Bra,Innerwear,23,5
32529,Deodorant,Fragrance,27,8
41022,Belts,Belts,14,12
30911,Kurtis,Topwear,38,0
16022,Trousers,Bottomwear,21,4
17399,Socks,Socks,16,13
41460,Sandals,Sandal,12,9
14502,Casual Shoes,Shoes,2,1
6958,Tshirts,Topwear,0,0
10533,Sports Shoes,Shoes,4,1
23864,Sports Shoes,Shoes,4,1
5079,Watches,Watches,3,3
6752,Sports Shoes,Shoes,4,1
59894,Shirts,Topwear,1,0
3662,Sports Shoes,Shoes,4,1
33872,Watches,Watches,3,3
12259,Shirts,Topwear,1,0
30787,Kurtas,Topwear,5,0
45923,Watches,Watches,3,3
15604,Tshirts,Topwear,0,0
20239,Tshirts,Topwear,0,0
20361,Tshirts,Topwear,0,0
8834,Trousers,Bottomwear,21,4
22266,Heels,Shoes,8,1
35282,Watches,Watches,3,3
14095,Tops,Topwear,6,0
5257,Backpacks,Bags,15,2
30802,Shirts,Topwear,1,0
25473,Casual Shoes,Shoes,2,1
54122,Heels,Shoes,8,1
52059,Tshirts,Topwear,0,0
34735,Sports Shoes,Shoes,4,1
20759,Flats,Shoes,22,1
18656,Sports Shoes,Shoes,4,1
18826,Wallets,Wallets,10,10
47508,Briefs,Innerwear,13,5
35334,Earrings,Jewellery,26,6
3850,Tshirts,Topwear,0,0
6293,Tshirts,Topwear,0,0
52928,Sarees,Saree,25,16
18865,Sweatshirts,Topwear,32,0
27341,Perfume and Body Mist,Fragrance,18,8
48216,Sunglasses,Eyewear,9,7
51431,Shirts,Topwear,1,0
24740,Handbags,Bags,7,2
16527,Shirts,Topwear,1,0
14689,Trousers,Bottomwear,21,4
30198,Backpacks,Bags,15,2
18834,Belts,Belts,14,12
45897,Watches,Watches,3,3
2216,Socks,Socks,16,13
45647,Briefs,Innerwear,13,5
5751,Tshirts,Topwear,0,0
25528,Shirts,Topwear,1,0
43690,Tshirts,Topwear,0,0
29276,Tops,Topwear,6,0
7001,Tops,Topwear,6,0
9796,Sandals,Sandal,12,9
30085,Watches,Watches,3,3
23692,Wallets,Wallets,10,10
4795,Tshirts,Topwear,0,0
43786,Earrings,Jewellery,26,6
4278,Sandals,Sandal,12,9
26288,Tshirts,Topwear,0,0
57504,Sandals,Sandal,12,9
3247,Casual Shoes,Shoes,2,1
34984,Sarees,Saree,25,16
5943,Shirts,Topwear,1,0
13337,Tshirts,Topwear,0,0
8284,Sandals,Sandal,12,9
50165,Heels,Shoes,8,1
33095,Heels,Shoes,8,1
20902,Heels,Shoes,8,1
6743,Flip Flops,Flip Flops,11,11
37677,Backpacks,Bags,15,2
53466,Bra,Innerwear,23,5
25273,Handbags,Bags,7,2
44383,Deodorant,Fragrance,27,8
30190,Backpacks,Bags,15,2
4839,Tshirts,Topwear,0,0
48686,Earrings,Jewellery,26,6
33536,Heels,Shoes,8,1
18682,Briefs,Innerwear,13,5
17966,Casual Shoes,Shoes,2,1
19811,Sweatshirts,Topwear,32,0
11726,Tshirts,Topwear,0,0
40928,Jeans,Bottomwear,19,4
33891,Watches,Watches,3,3
35146,Clutches,Bags,31,2
9617,Shirts,Topwear,1,0
25105,Belts,Belts,14,12
33778,Socks,Socks,16,13
23802,Formal Shoes,Shoes,17,1
5787,Tshirts,Topwear,0,0
40472,Sports Shoes,Shoes,4,1
4327,Tshirts,Topwear,0,0
7424,Kurtas,Topwear,5,0
33498,Shorts,Bottomwear,20,4
40210,Ties,Ties,36,20
5445,Tshirts,Topwear,0,0
25756,Belts,Belts,14,12
43831,Earrings,Jewellery,26,6
5873,Casual Shoes,Shoes,2,1
42263,Jeans,Bottomwear,19,4
11665,Tshirts,Topwear,0,0
53729,Casual Shoes,Shoes,2,1
6654,Flip Flops,Flip Flops,11,11
36728,Tops,Topwear,6,0
2034,Tshirts,Topwear,0,0
41768,Tops,Topwear,6,0
31287,Shorts,Bottomwear,20,4
35538,Sandals,Sandal,12,9
6513,Tshirts,Topwear,0,0
47126,Handbags,Bags,7,2
15530,Tshirts,Topwear,0,0
10742,Casual Shoes,Shoes,2,1
34889,Handbags,Bags,7,2
12430,Casual Shoes,Shoes,2,1
37796,Shirts,Topwear,1,0
53841,Kurtas,Topwear,5,0
59264,Watches,Watches,3,3
24986,Tops,Topwear,6,0
21594,Tshirts,Topwear,0,0
52124,Dresses,Dress,24,14
8162,Shirts,Topwear,1,0
8595,Tshirts,Topwear,0,0
14043,Shirts,Topwear,1,0
22761,Kurtas,Topwear,5,0
14548,Kurtis,Topwear,38,0
57373,Briefs,Innerwear,13,5
5621,Flip Flops,Flip Flops,11,11
57934,Sandals,Sandal,12,9
25297,Handbags,Bags,7,2
21145,Shirts,Topwear,1,0
3844,Tshirts,Topwear,0,0
9519,Shirts,Topwear,1,0
42152,Tshirts,Topwear,0,0
3329,Tshirts,Topwear,0,0
37079,Handbags,Bags,7,2
57353,Bra,Innerwear,23,5
4540,Tshirts,Topwear,0,0
14429,Heels,Shoes,8,1
37712,Tshirts,Topwear,0,0
2314,Tshirts,Topwear,0,0
21949,Handbags,Bags,7,2
13382,Casual Shoes,Shoes,2,1
21353,Sunglasses,Eyewear,9,7
32145,Briefs,Innerwear,13,5
39621,Heels,Shoes,8,1
9970,Sweatshirts,Topwear,32,0
34504,Trousers,Bottomwear,21,4
31173,Tops,Topwear,6,0
56288,Bra,Innerwear,23,5
7549,Track Pants,Bottomwear,30,4
15946,Ties,Ties,36,20
44140,Perfume and Body Mist,Fragrance,18,8
1791,Backpacks,Bags,15,2
5137,Tops,Topwear,6,0
34082,Casual Shoes,Shoes,2,1
34757,Casual Shoes,Shoes,2,1
18838,Belts,Belts,14,12
38342,Tops,Topwear,6,0
14288,Tshirts,Topwear,0,0
32540,Perfume and Body Mist,Fragrance,18,8
41529,Belts,Belts,14,12
31835,Watches,Watches,3,3
53629,Watches,Watches,3,3
11032,Shirts,Topwear,1,0
14094,Tshirts,Topwear,0,0
29636,Shirts,Topwear,1,0
58177,Handbags,Bags,7,2
4370,Tshirts,Topwear,0,0
39800,Shirts,Topwear,1,0
9775,Tshirts,Topwear,0,0
27771,Wallets,Wallets,10,10
53408,Kurtas,Topwear,5,0
12809,Jackets,Topwear,35,0
47349,Handbags,Bags,7,2
5211,Tshirts,Topwear,0,0
6649,Sports Shoes,Shoes,4,1
13297,Tshirts,Topwear,0,0
4950,Shorts,Bottomwear,20,4
30980,Perfume and Body Mist,Fragrance,18,8
40371,Jeans,Bottomwear,19,4
28951,Kurtis,Topwear,38,0
7751,Tshirts,Topwear,0,0
14519,Shirts,Topwear,1,0
57587,Lipstick,Lips,29,15
30596,Shorts,Bottomwear,20,4
51001,Bra,Innerwear,23,5
21702,Watches,Watches,3,3
39256,Formal Shoes,Shoes,17,1
40406,Tops,Topwear,6,0
50764,Sandals,Sandal,12,9
16875,Sunglasses,Eyewear,9,7
17209,Sunglasses,Eyewear,9,7
22926,Watches,Watches,3,3
25672,Watches,Watches,3,3
56317,Watches,Watches,3,3
33857,Casual Shoes,Shoes,2,1
53474,Bra,Innerwear,23,5
39886,Sports Shoes,Shoes,4,1
13033,Heels,Shoes,8,1
39760,Trousers,Bottomwear,21,4
12436,Socks,Socks,16,13
14950,Tshirts,Topwear,0,0
4017,Casual Shoes,Shoes,2,1
41665,Shirts,Topwear,1,0
26064,Shirts,Topwear,1,0
55885,Nail Polish,Nails,28,18
28050,Briefs,Innerwear,13,5
54911,Tshirts,Topwear,0,0
34518,Casual Shoes,Shoes,2,1
45224,Watches,Watches,3,3
54623,Watches,Watches,3,3
44762,Sports Shoes,Shoes,4,1
32190,Sports Shoes,Shoes,4,1
49515,Watches,Watches,3,3
7818,Tshirts,Topwear,0,0
36830,Kurtas,Topwear,5,0
11940,Sandals,Sandal,12,9
18317,Shirts,Topwear,1,0
6645,Sports Shoes,Shoes,4,1
10113,Sports Shoes,Shoes,4,1
59641,Sarees,Saree,25,16
47265,Briefs,Innerwear,13,5
27450,Bra,Innerwear,23,5
2743,Tshirts,Topwear,0,0
38331,Tops,Topwear,6,0
45042,Watches,Watches,3,3
7458,Tshirts,Topwear,0,0
21629,Bra,Innerwear,23,5
30541,Socks,Socks,16,13
18589,Socks,Socks,16,13
13224,Sweatshirts,Topwear,32,0
9256,Shirts,Topwear,1,0
12238,Shirts,Topwear,1,0
40554,Watches,Watches,3,3
28650,Sports Shoes,Shoes,4,1
33755,Tops,Topwear,6,0
9500,Shirts,Topwear,1,0
12007,Shirts,Topwear,1,0
37529,Innerwear Vests,Innerwear,37,5
26551,Casual Shoes,Shoes,2,1
46934,Perfume and Body Mist,Fragrance,18,8
19917,Backpacks,Bags,15,2
24976,Tops,Topwear,6,0
45811,Heels,Shoes,8,1
4319,Tshirts,Topwear,0,0
21817,Wallets,Wallets,10,10
11131,Watches,Watches,3,3
6644,Sports Shoes,Shoes,4,1
42093,Flip Flops,Flip Flops,11,11
8817,Shirts,Topwear,1,0
42802,Casual Shoes,Shoes,2,1
10791,Shirts,Topwear,1,0
20480,Wallets,Wallets,10,10
8084,Sports Shoes,Shoes,4,1
43485,Shirts,Topwear,1,0
4440,Casual Shoes,Shoes,2,1
42882,Handbags,Bags,7,2
50435,Innerwear Vests,Innerwear,37,5
15768,Briefs,Innerwear,13,5
51393,Shorts,Bottomwear,20,4
19958,Sweaters,Topwear,34,0
28358,Sunglasses,Eyewear,9,7
9421,Shirts,Topwear,1,0
9767,Tshirts,Topwear,0,0
58235,Wallets,Wallets,10,10
39465,Kurtis,Topwear,38,0
8792,Shirts,Topwear,1,0
36485,Casual Shoes,Shoes,2,1
42629,Earrings,Jewellery,26,6
26383,Trousers,Bottomwear,21,4
11399,Sweatshirts,Topwear,32,0
39299,Sandals,Sandal,12,9
36117,Wallets,Wallets,10,10
23317,Kurtas,Topwear,5,0
25110,Belts,Belts,14,12
10068,Tshirts,Topwear,0,0
31593,Tshirts,Topwear,0,0
10188,Shirts,Topwear,1,0
15634,Tshirts,Topwear,0,0
36907,Wallets,Wallets,10,10
44069,Perfume and Body Mist,Fragrance,18,8
4544,Sports Shoes,Shoes,4,1
25111,Belts,Belts,14,12
35905,Wallets,Wallets,10,10
58727,Tshirts,Topwear,0,0
2835,Tshirts,Topwear,0,0
20786,Sweatshirts,Topwear,32,0
46316,Watches,Watches,3,3
12145,Kurtis,Topwear,38,0
5136,Tops,Topwear,6,0
28374,Sunglasses,Eyewear,9,7
11600,Kurtas,Topwear,5,0
32178,Sports Shoes,Shoes,4,1
57110,Shirts,Topwear,1,0
36903,Watches,Watches,3,3
29670,Shirts,Topwear,1,0
25966,Dresses,Dress,24,14
29107,Caps,Headwear,33,19
39634,Sports Shoes,Shoes,4,1
39754,Jackets,Topwear,35,0
31825,Watches,Watches,3,3
43835,Earrings,Jewellery,26,6
25832,Kurtas,Topwear,5,0
55919,Nail Polish,Nails,28,18
16826,Tshirts,Topwear,0,0
33109,Heels,Shoes,8,1
52946,Sarees,Saree,25,16
4189,Tshirts,Topwear,0,0
22310,Heels,Shoes,8,1
48665,Earrings,Jewellery,26,6
31931,Clutches,Bags,31,2
10020,Shorts,Bottomwear,20,4
33459,Belts,Belts,14,12
58816,Casual Shoes,Shoes,2,1
4681,Backpacks,Bags,15,2
50856,Sarees,Saree,25,16
13353,Casual Shoes,Shoes,2,1
49770,Kurtas,Topwear,5,0
11972,Casual Shoes,Shoes,2,1
17664,Casual Shoes,Shoes,2,1
32426,Shorts,Bottomwear,20,4
19324,Sweatshirts,Topwear,32,0
32312,Watches,Watches,3,3
36614,Heels,Shoes,8,1
59753,Briefs,Innerwear,13,5
31310,Kurtas,Topwear,5,0
55126,Nail Polish,Nails,28,18
50336,Kurtis,Topwear,38,0
45835,Kurtas,Topwear,5,0
52956,Sarees,Saree,25,16
11272,Tshirts,Topwear,0,0
39936,Handbags,Bags,7,2
8539,Flip Flops,Flip Flops,11,11
18583,Socks,Socks,16,13
26798,Shirts,Topwear,1,0
57359,Bra,Innerwear,23,5
32647,Tshirts,Topwear,0,0
56944,Heels,Shoes,8,1
58015,Tops,Topwear,6,0
45243,Watches,Watches,3,3
29917,Watches,Watches,3,3
50553,Innerwear Vests,Innerwear,37,5
24542,Tops,Topwear,6,0
11498,Heels,Shoes,8,1
28297,Sunglasses,Eyewear,9,7
5192,Tshirts,Topwear,0,0
12507,Casual Shoes,Shoes,2,1
45143,Watches,Watches,3,3
9397,Sports Shoes,Shoes,4,1
21499,Handbags,Bags,7,2
17779,Belts,Belts,14,12
13510,Tshirts,Topwear,0,0
22484,Tops,Topwear,6,0
