imageId,articleTypeName,categoryName,articleTypeId,categoryId
30359,Tshirts,Topwear,0,0
13657,Sports Shoes,Shoes,4,1
5539,Sports Shoes,Shoes,4,1
15054,Formal Shoes,Shoes,17,1
2327,Tshirts,Topwear,0,0
38178,Sunglasses,Eyewear,9,7
50896,Sarees,Saree,25,16
44608,Wallets,Wallets,10,10
19681,Tops,Topwear,6,0
33240,Shirts,Topwear,1,0
2939,Tshirts,Topwear,0,0
37772,Shirts,Topwear,1,0
4924,Tops,Topwear,6,0
56464,Nail Polish,Nails,28,18
36395,Socks,Socks,16,13
6560,Backpacks,Bags,15,2
48202,Sunglasses,Eyewear,9,7
18773,Ties,Ties,36,20
9133,Sports Shoes,Shoes,4,1
29110,Socks,Socks,16,13
45396,Flats,Shoes,22,1
55949,Nail Polish,Nails,28,18
17984,Backpacks,Bags,15,2
6310,Flip Flops,Flip Flops,11,11
12534,Sweatshirts,Topwear,32,0
34557,Handbags,Bags,7,2
12850,Tops,Topwear,6,0
33376,Wallets,Wallets,10,10
53228,Trousers,Bottomwear,21,4
19108,Tshirts,Topwear,0,0
42080,Wallets,Wallets,10,10
55039,Lipstick,Lips,29,15
53045,Sarees,Saree,25,16
51495,Jeans,Bottomwear,19,4
38777,Casual Shoes,Shoes,2,1
44838,Tshirts,Topwear,0,0
14774,Shirts,Topwear,1,0
9498,Shirts,Topwear,1,0
5356,Sports Shoes,Shoes,4,1
23204,Shirts,Topwear,1,0
12918,Tshirts,Topwear,0,0
37429,Handbags,Bags,7,2
31938,Kurtas,Topwear,5,0
43365,Sports Shoes,Shoes,4,1
7869,Formal Shoes,Shoes,17,1
28897,Briefs,Innerwear,13,5
24176,Kurtis,Topwear,38,0
18259,Kurtas,Topwear,5,0
5704,Casual Shoes,Shoes,2,1
50949,Jeans,Bottomwear,19,4
24524,Shirts,Topwear,1,0
3711,Tshirts,Topwear,0,0
51016,Bra,Innerwear,23,5
47106,Flip Flops,Flip Flops,11,11
8148,Shirts,Topwear,1,0
13813,Tshirts,Topwear,0,0
26028,Perfume and Body Mist,Fragrance,18,8
13635,Innerwear Vests,Innerwear,37,5
53927,Handbags,Bags,7,2
30943,Kurtis,Topwear,38,0
48506,Tops,Topwear,6,0
49810,Flip Flops,Flip Flops,11,11
16177,Sandals,Sandal,12,9
9621,Shirts,Topwear,1,0
38174,Sunglasses,Eyewear,9,7
42934,Backpacks,Bags,15,2
5857,Backpacks,Bags,15,2
59648,Sarees,Saree,25,16
15397,Casual Shoes,Shoes,2,1
56450,Nail Polish,Nails,28,18
4762,Tshirts,Topwear,0,0
29957,Sunglasses,Eyewear,9,7
11324,Trousers,Bottomwear,21,4
7483,Tshirts,Topwear,0,0
4670,Backpacks,Bags,15,2
20264,Tshirts,Topwear,0,0
6428,Casual Shoes,Shoes,2,1
19751,Tshirts,Topwear,0,0
12113,Kurtis,Topwear,38,0
20190,Tshirts,Topwear,0,0
49847,Watches,Watches,3,3
10759,Flip Flops,Flip Flops,11,11
30275,Sunglasses,Eyewear,9,7
45881,Watches,Watches,3,3
46603,Heels,Shoes,8,1
3830,Flip Flops,Flip Flops,11,11
15826,Innerwear Vests,Innerwear,37,5
42976,Briefs,Innerwear,13,5
4811,Tshirts,Topwear,0,0
41821,Sports Shoes,Shoes,4,1
56420,Bra,Innerwear,23,5
47384,Clutches,Bags,31,2
13108,Track Pants,Bottomwear,30,4
16461,Shirts,Topwear,1,0
45534,Tshirts,Topwear,0,0
5929,Casual Shoes,Shoes,2,1
20001,Tshirts,Topwear,0,0
14691,Trousers,Bottomwear,21,4
16863,Sunglasses,Eyewear,9,7
46291,Sports Shoes,Shoes,4,1
25504,Tshirts,Topwear,0,0
17264,Tshirts,Topwear,0,0
13539,Heels,Shoes,8,1
12361,Shirts,Topwear,1,0
20799,Sports Shoes,Shoes,4,1
39225,Trousers,Bottomwear,21,4
20196,Tshirts,Topwear,0,0
50008,Bra,Innerwear,23,5
34827,Sports Shoes,Shoes,4,1
10352,Shirts,Topwear,1,0
56292,Bra,Innerwear,23,5
20298,Sweaters,Topwear,34,0
31976,Sports Shoes,Shoes,4,1
42703,Flats,Shoes,22,1
11007,Watches,Watches,3,3
4484,Sports Shoes,Shoes,4,1
45983,Tops,Topwear,6,0
53129,Flats,Shoes,22,1
2313,Tshirts,Topwear,0,0
6455,Flip Flops,Flip Flops,11,11
5487,Tshirts,Topwear,0,0
26936,Tshirts,Topwear,0,0
26825,Trousers,Bottomwear,21,4
18463,Perfume and Body Mist,Fragrance,18,8
46738,Watches,Watches,3,3
41276,Wallets,Wallets,10,10
13544,Flats,Shoes,22,1
2234,Tshirts,Topwear,0,0
7745,Tshirts,Topwear,0,0
55841,Nail Polish,Nails,28,18
5332,Casual Shoes,Shoes,2,1
23882,Sports Shoes,Shoes,4,1
28662,Casual Shoes,Shoes,2,1
19962,Sweaters,Topwear,34,0
4057,Tshirts,Topwear,0,0
10487,Jeans,Bottomwear,19,4
8976,Sports Shoes,Shoes,4,1
15840,Kurtas,Topwear,5,0
26642,Casual Shoes,Shoes,2,1
40113,Caps,Headwear,33,19
14070,Tshirts,Topwear,0,0
49478,Casual Shoes,Shoes,2,1
22876,Casual Shoes,Shoes,2,1
49862,Watches,Watches,3,3
10324,Tops,Topwear,6,0
1861,Tshirts,Topwear,0,0
52835,Earrings,Jewellery,26,6
44594,Belts,Belts,14,12
4021,Casual Shoes,Shoes,2,1
3897,Tshirts,Topwear,0,0
11035,Shirts,Topwear,1,0
58013,Tops,Topwear,6,0
44981,Watches,Watches,3,3
2547,Flip Flops,Flip Flops,11,11
25151,Handbags,Bags,7,2
15642,Track Pants,Bottomwear,30,4
14684,Tshirts,Topwear,0,0
33611,Wallets,Wallets,10,10
54628,Watches,Watches,3,3
34634,Casual Shoes,Shoes,2,1
18657,Sports Shoes,Shoes,4,1
7459,Tshirts,Topwear,0,0
44861,Tshirts,Topwear,0,0
23073,Trousers,Bottomwear,21,4
17498,Tshirts,Topwear,0,0
23553,Deodorant,Fragrance,27,8
23233,Kurtas,Topwear,5,0
14340,Flip Flops,Flip Flops,11,11
1897,Tshirts,Topwear,0,0
4742,Casual Shoes,Shoes,2,1
58319,Socks,Socks,16,13
57266,Handbags,Bags,7,2
36779,Watches,Watches,3,3
8724,Shirts,Topwear,1,0
46894,Jeans,Bottomwear,19,4
20097,Kurtas,Topwear,5,0
33695,Formal Shoes,Shoes,17,1
10564,Tshirts,Topwear,0,0
39727,Shirts,Topwear,1,0
26730,Tshirts,Topwear,0,0
47236,Casual Shoes,Shoes,2,1
46303,Perfume and Body Mist,Fragrance,18,8
12726,Tshirts,Topwear,0,0
12869,Sandals,Sandal,12,9
23131,Tshirts,Topwear,0,0
18028,Wallets,Wallets,10,10
11312,Trousers,Bottomwear,21,4
31818,Watches,Watches,3,3
19334,Jackets,Topwear,35,0
7878,Shorts,Bottomwear,20,4
26631,Casual Shoes,Shoes,2,1
24027,Tshirts,Topwear,0,0
27347,Tshirts,Topwear,0,0
52655,Handbags,Bags,7,2
12560,Tshirts,Topwear,0,0
18004,Tshirts,Topwear,0,0
59006,Deodorant,Fragrance,27,8
16156,Formal Shoes,Shoes,17,1
27779,Wallets,Wallets,10,10
41047,Watches,Watches,3,3
16719,Jackets,Topwear,35,0
22680,Backpacks,Bags,15,2
10828,Tshirts,Topwear,0,0
18820,Wallets,Wallets,10,10
36227,Casual Shoes,Shoes,2,1
55465,Lipstick,Lips,29,15
56277,Bra,Innerwear,23,5
11432,Tops,Topwear,6,0
24111,Flip Flops,Flip Flops,11,11
52868,Earrings,Jewellery,26,6
25190,Handbags,Bags,7,2
5399,Sports Shoes,Shoes,4,1
12652,Tshirts,Topwear,0,0
29118,Socks,Socks,16,13
51735,Sunglasses,Eyewear,9,7
9865,Tshirts,Topwear,0,0
4953,Tshirts,Topwear,0,0
41215,Flip Flops,Flip Flops,11,11
19123,Flip Flops,Flip Flops,11,11
15754,Innerwear Vests,Innerwear,37,5
10199,Handbags,Bags,7,2
44611,Sports Shoes,Shoes,4,1
51318,Backpacks,Bags,15,2
4396,Tshirts,Topwear,0,0
34751,Casual Shoes,Shoes,2,1
8096,Watches,Watches,3,3
7288,Tshirts,Topwear,0,0
16112,Sandals,Sandal,12,9
46557,Watches,Watches,3,3
37955,Handbags,Bags,7,2
37074,Handbags,Bags,7,2
41836,Casual Shoes,Shoes,2,1
17061,Belts,Belts,14,12
41310,Tops,Topwear,6,0
52690,Watches,Watches,3,3
15719,Sports Shoes,Shoes,4,1
58574,Tshirts,Topwear,0,0
33602,Wallets,Wallets,10,10
3425,Tshirts,Topwear,0,0
24446,Briefs,Innerwear,13,5
8866,Shirts,Topwear,1,0
43694,Dresses,Dress,24,14
6373,Casual Shoes,Shoes,2,1
44779,Casual Shoes,Shoes,2,1
5138,Tshirts,Topwear,0,0
37326,Watches,Watches,3,3
4843,Tshirts,Topwear,0,0
7228,Formal Shoes,Shoes,17,1
7739,Caps,Headwear,33,19
11046,Shirts,Topwear,1,0
43105,Deodorant,Fragrance,27,8
56990,Flats,Shoes,22,1
9046,Sports Shoes,Shoes,4,1
20060,Caps,Headwear,33,19
8802,Shirts,Topwear,1,0
7673,Socks,Socks,16,13
12400,Socks,Socks,16,13
17420,Watches,Watches,3,3
13790,Tshirts,Topwear,0,0
47419,Handbags,Bags,7,2
4486,Sports Shoes,Shoes,4,1
5578,Sports Shoes,Shoes,4,1
22542,Sports Shoes,Shoes,4,1
12096,Kurtas,Topwear,5,0
28575,Tshirts,Topwear,0,0
11266,Trousers,Bottomwear,21,4
38825,Tops,Topwear,6,0
58909,Ties,Ties,36,20
32164,Socks,Socks,16,13
47965,Watches,Watches,3,3
38608,Tshirts,Topwear,0,0
28191,Sunglasses,Eyewear,9,7
13495,Tshirts,Topwear,0,0
14034,Shirts,Topwear,1,0
45918,Watches,Watches,3,3
7925,Tshirts,Topwear,0,0
39482,Backpacks,Bags,15,2
55895,Nail Polish,Nails,28,18
32923,Tshirts,Topwear,0,0
43652,Dresses,Dress,24,14
10504,Tshirts,Topwear,0,0
18627,Sweaters,Topwear,34,0
15355,Casual Shoes,Shoes,2,1
16644,Tshirts,Topwear,0,0
27748,Handbags,Bags,7,2
35058,Formal Shoes,Shoes,17,1
13751,Shirts,Topwear,1,0
46400,Shorts,Bottomwear,20,4
22987,Shorts,Bottomwear,20,4
46949,Perfume and Body Mist,Fragrance,18,8
19081,Kurtas,Topwear,5,0
44401,Sports Shoes,Shoes,4,1
4687,Backpacks,Bags,15,2
15784,Briefs,Innerwear,13,5
15031,Sweaters,Topwear,34,0
10323,Handbags,Bags,7,2
9932,Tshirts,Topwear,0,0
26804,Shirts,Topwear,1,0
47636,Heels,Shoes,8,1
25369,Innerwear Vests,Innerwear,37,5
28094,Briefs,Innerwear,13,5
23524,Perfume and Body Mist,Fragrance,18,8
10241,Watches,Watches,3,3
16450,Shirts,Topwear,1,0
43952,Heels,Shoes,8,1
5493,Tshirts,Topwear,0,0
4162,Tshirts,Topwear,0,0
7641,Tshirts,Topwear,0,0
53767,Tshirts,Topwear,0,0
35460,Tshirts,Topwear,0,0
31162,Jeans,Bottomwear,19,4
43592,Tshirts,Topwear,0,0
29094,Sunglasses,Eyewear,9,7
21264,Backpacks,Bags,15,2
57304,Heels,Shoes,8,1
4671,Backpacks,Bags,15,2
28617,Tshirts,Topwear,0,0
36874,Tshirts,Topwear,0,0
13360,Casual Shoes,Shoes,2,1
14387,Heels,Shoes,8,1
45566,Deodorant,Fragrance,27,8
16394,Shirts,Topwear,1,0
31944,Sports Shoes,Shoes,4,1
11417,Tshirts,Topwear,0,0
49988,Socks,Socks,16,13
18819,Wallets,Wallets,10,10
56483,Nail Polish,Nails,28,18
32563,Trousers,Bottomwear,21,4
13828,Sweaters,Topwear,34,0
4992,Dresses,Dress,24,14
50486,Briefs,Innerwear,13,5
22597,Tshirts,Topwear,0,0
44070,Perfume and Body Mist,Fragrance,18,8
33739,Belts,Belts,14,12
39765,Trousers,Bottomwear,21,4
1963,Sports Shoes,Shoes,4,1
8881,Trousers,Bottomwear,21,4
18542,Casual Shoes,Shoes,2,1
16133,Tops,Topwear,6,0
55942,Nail Polish,Nails,28,18
57817,Tops,Topwear,6,0
39826,Sandals,Sandal,12,9
11425,Tshirts,Topwear,0,0
12345,Sarees,Saree,25,16
21700,Watches,Watches,3,3
39776,Shirts,Topwear,1,0
7915,Tshirts,Topwear,0,0
35461,Tshirts,Topwear,0,0
30753,Kurtas,Topwear,5,0
5801,Tshirts,Topwear,0,0
23598,Deodorant,Fragrance,27,8
33724,Belts,Belts,14,12
48674,Earrings,Jewellery,26,6
10098,Watches,Watches,3,3
34520,Flats,Shoes,22,1
47681,Casual Shoes,Shoes,2,1
59298,Shirts,Topwear,1,0
18747,Tops,Topwear,6,0
56368,Perfume and Body Mist,Fragrance,18,8
17452,Watches,Watches,3,3
49127,Nail Polish,Nails,28,18
25162,Handbags,Bags,7,2
11955,Casual Shoes,Shoes,2,1
27663,Tshirts,Topwear,0,0
8503,Socks,Socks,16,13
38950,Tops,Topwear,6,0
14737,Shirts,Topwear,1,0
12585,Tshirts,Topwear,0,0
26826,Trousers,Bottomwear,21,4
21468,Casual Shoes,Shoes,2,1
10105,Watches,Watches,3,3
54691,Kurtas,Topwear,5,0
13563,Casual Shoes,Shoes,2,1
15948,Ties,Ties,36,20
39298,Sandals,Sandal,12,9
43149,Watches,Watches,3,3
42838,Handbags,Bags,7,2
16275,Sweatshirts,Topwear,32,0
33466,Belts,Belts,14,12
54105,Heels,Shoes,8,1
41866,Sandals,Sandal,12,9
6605,Tshirts,Topwear,0,0
11931,Sports Shoes,Shoes,4,1
7793,Tshirts,Topwear,0,0
54492,Handbags,Bags,7,2
39309,Casual Shoes,Shoes,2,1
33572,Tshirts,Topwear,0,0
33118,Heels,Shoes,8,1
47202,Formal Shoes,Shoes,17,1
51733,Sunglasses,Eyewear,9,7
11480,Tops,Topwear,6,0
44749,Casual Shoes,Shoes,2,1
20802,Sports Shoes,Shoes,4,1
10867,Tshirts,Topwear,0,0
33388,Wallets,Wallets,10,10
1886,Tshirts,Topwear,0,0
13217,Shirts,Topwear,1,0
20113,Kurtas,Topwear,5,0
18314,Shirts,Topwear,1,0
12794,Tshirts,Topwear,0,0
31207,Sports Shoes,Shoes,4,1
24445,Socks,Socks,16,13
53264,Shirts,Topwear,1,0
53852,Kurtas,Topwear,5,0
25970,Tops,Topwear,6,0
54936,Tshirts,Topwear,0,0
15949,Ties,Ties,36,20
34403,Tshirts,Topwear,0,0
1727,Casual Shoes,Shoes,2,1
54136,Heels,Shoes,8,1
41512,Sunglasses,Eyewear,9,7
6190,Tops,Topwear,6,0
45693,Perfume and Body Mist,Fragrance,18,8
7479,Tshirts,Topwear,0,0
39993,Casual Shoes,Shoes,2,1
50901,Sarees,Saree,25,16
35685,Casual Shoes,Shoes,2,1
11643,Watches,Watches,3,3
40038,Socks,Socks,16,13
57992,Shirts,Topwear,1,0
25116,Clutches,Bags,31,2
44945,Trousers,Bottomwear,21,4
25542,Tops,Topwear,6,0
43683,Tops,Topwear,6,0
16812,Shirts,Topwear,1,0
34175,Tshirts,Topwear,0,0
35326,Earrings,Jewellery,26,6
54641,Watches,Watches,3,3
11672,Shirts,Topwear,1,0
11110,Shirts,Topwear,1,0
51508,Jeans,Bottomwear,19,4
19313,Backpacks,Bags,15,2
48499,Jeans,Bottomwear,19,4
8596,Tshirts,Topwear,0,0
48655,Earrings,Jewellery,26,6
4096,Tshirts,Topwear,0,0
9729,Shirts,Topwear,1,0
36861,Shirts,Topwear,1,0
26042,Shirts,Topwear,1,0
21505,Handbags,Bags,7,2
28730,Kurtas,Topwear,5,0
35692,Casual Shoes,Shoes,2,1
41822,Sports Shoes,Shoes,4,1
43702,Tops,Topwear,6,0
20733,Heels,Shoes,8,1
20956,Flip Flops,Flip Flops,11,11
40512,Watches,Watches,3,3
16928,Sweaters,Topwear,34,0
57532,Formal Shoes,Shoes,17,1
58304,Socks,Socks,16,13
43696,Tshirts,Topwear,0,0
27218,Shorts,Bottomwear,20,4
7407,Casual Shoes,Shoes,2,1
6435,Casual Shoes,Shoes,2,1
34795,Caps,Headwear,33,19
4390,Tshirts,Topwear,0,0
5775,Tops,Topwear,6,0
2778,Tshirts,Topwear,0,0
17576,Shirts,Topwear,1,0
44856,Tshirts,Topwear,0,0
24946,Tops,Topwear,6,0
7716,Casual Shoes,Shoes,2,1
41495,Tshirts,Topwear,0,0
40067,Tshirts,Topwear,0,0
52692,Watches,Watches,3,3
8065,Wallets,Wallets,10,10
36158,Tshirts,Topwear,0,0
12580,Tshirts,Topwear,0,0
39785,Shirts,Topwear,1,0
32211,Kurtas,Topwear,5,0
41715,Heels,Shoes,8,1
56533,Lipstick,Lips,29,15
52111,Kurtis,Topwear,38,0
20319,Shirts,Topwear,1,0
37186,Tops,Topwear,6,0
10389,Watches,Watches,3,3
16616,Shirts,Topwear,1,0
33426,Handbags,Bags,7,2
18291,Kurtas,Topwear,5,0
4324,Tshirts,Topwear,0,0
11250,Shirts,Topwear,1,0
52892,Sarees,Saree,25,16
18235,Tshirts,Topwear,0,0
47614,Heels,Shoes,8,1
17908,Sweatshirts,Topwear,32,0
9569,Shirts,Topwear,1,0
7044,Casual Shoes,Shoes,2,1
45831,Kurtas,Topwear,5,0
19240,Shorts,Bottomwear,20,4
48143,Wallets,Wallets,10,10
6517,Backpacks,Bags,15,2
20807,Sports Shoes,Shoes,4,1
13542,Flats,Shoes,22,1
31130,Dresses,Dress,24,14
28694,Kurtas,Topwear,5,0
5849,Tshirts,Topwear,0,0
38147,Backpacks,Bags,15,2
30054,Watches,Watches,3,3
51712,Sunglasses,Eyewear,9,7
56282,Bra,Innerwear,23,5
52683,Watches,Watches,3,3
10731,Handbags,Bags,7,2
40408,Tops,Topwear,6,0
20368,Shirts,Topwear,1,0
17088,Wallets,Wallets,10,10
33171,Tops,Topwear,6,0
13785,Trousers,Bottomwear,21,4
42202,Tops,Topwear,6,0
42248,Tops,Topwear,6,0
7166,Shirts,Topwear,1,0
4031,Tshirts,Topwear,0,0
3984,Tshirts,Topwear,0,0
9559,Tshirts,Topwear,0,0
45369,Heels,Shoes,8,1
6437,Flip Flops,Flip Flops,11,11
11858,Flip Flops,Flip Flops,11,11
25469,Sports Shoes,Shoes,4,1
42129,Sports Shoes,Shoes,4,1
19033,Flats,Shoes,22,1
4784,Tshirts,Topwear,0,0
21892,Kurtas,Topwear,5,0
28213,Deodorant,Fragrance,27,8
4818,Shorts,Bottomwear,20,4
7010,Tshirts,Topwear,0,0
57216,Shorts,Bottomwear,20,4
18677,Flip Flops,Flip Flops,11,11
32386,Tshirts,Topwear,0,0
12454,Belts,Belts,14,12
5174,Tshirts,Topwear,0,0
52903,Sarees,Saree,25,16
57072,Jeans,Bottomwear,19,4
13215,Sports Shoes,Shoes,4,1
35234,Formal Shoes,Shoes,17,1
49836,Flip Flops,Flip Flops,11,11
35931,Sports Shoes,Shoes,4,1
37068,Handbags,Bags,7,2
58551,Sunglasses,Eyewear,9,7
27458,Bra,Innerwear,23,5
21577,Formal Shoes,Shoes,17,1
52129,Tshirts,Topwear,0,0
7346,Tshirts,Topwear,0,0
7784,Tshirts,Topwear,0,0
8613,Tshirts,Topwear,0,0
52777,Wallets,Wallets,10,10
46269,Tops,Topwear,6,0
12022,Shirts,Topwear,1,0
6209,Tshirts,Topwear,0,0
34125,Belts,Belts,14,12
54667,Watches,Watches,3,3
5181,Tshirts,Topwear,0,0
29773,Shirts,Topwear,1,0
38868,Tops,Topwear,6,0
41588,Shirts,Topwear,1,0
18837,Belts,Belts,14,12
53458,Heels,Shoes,8,1
29633,Shirts,Topwear,1,0
39951,Flip Flops,Flip Flops,11,11
16169,Formal Shoes,Shoes,17,1
8320,Tshirts,Topwear,0,0
10392,Watches,Watches,3,3
11063,Shirts,Topwear,1,0
14389,Heels,Shoes,8,1
16615,Trousers,Bottomwear,21,4
52810,Wallets,Wallets,10,10
15101,Kurtas,Topwear,5,0
56866,Heels,Shoes,8,1
52647,Handbags,Bags,7,2
49620,Heels,Shoes,8,1
53047,Sarees,Saree,25,16
8155,Shirts,Topwear,1,0
33974,Shirts,Topwear,1,0
21427,Tops,Topwear,6,0
34239,Tshirts,Topwear,0,0
45132,Watches,Watches,3,3
23052,Tops,Topwear,6,0
7695,Track Pants,Bottomwear,30,4
25653,Watches,Watches,3,3
27214,Shorts,Bottomwear,20,4
26702,Sports Shoes,Shoes,4,1
33073,Tshirts,Topwear,0,0
20271,Flats,Shoes,22,1
57407,Briefs,Innerwear,13,5
45924,Watches,Watches,3,3
13117,Casual Shoes,Shoes,2,1
15603,Jackets,Topwear,35,0
23770,Sunglasses,Eyewear,9,7
27061,Handbags,Bags,7,2
44633,Tshirts,Topwear,0,0
14053,Shirts,Topwear,1,0
55383,Nail Polish,Nails,28,18
36759,Watches,Watches,3,3
7399,Formal Shoes,Shoes,17,1
46109,Flip Flops,Flip Flops,11,11
17952,Caps,Headwear,33,19
6802,Casual Shoes,Shoes,2,1
29414,Watches,Watches,3,3
52905,Sarees,Saree,25,16
26211,Perfume and Body Mist,Fragrance,18,8
59631,Sarees,Saree,25,16
13887,Shirts,Topwear,1,0
11005,Watches,Watches,3,3
28737,Kurtas,Topwear,5,0
10810,Shirts,Topwear,1,0
11360,Tops,Topwear,6,0
53849,Kurtas,Topwear,5,0
52677,Watches,Watches,3,3
40190,Kurtis,Topwear,38,0
56313,Watches,Watches,3,3
20126,Tops,Topwear,6,0
50963,Jeans,Bottomwear,19,4
35457,Tshirts,Topwear,0,0
38449,Handbags,Bags,7,2
17886,Innerwear Vests,Innerwear,37,5
41472,Heels,Shoes,8,1
12136,Kurtas,Topwear,5,0
47991,Watches,Watches,3,3
30042,Watches,Watches,3,3
31929,Clutches,Bags,31,2
53795,Tshirts,Topwear,0,0
30527,Bra,Innerwear,23,5
23728,Sunglasses,Eyewear,9,7
11590,Kurtas,Topwear,5,0
26196,Perfume and Body Mist,Fragrance,18,8
46702,Perfume and Body Mist,Fragrance,18,8
37482,Watches,Watches,3,3
7216,Formal Shoes,Shoes,17,1
14682,Tshirts,Topwear,0,0
45848,Kurtas,Topwear,5,0
24658,Socks,Socks,16,13
7536,Tshirts,Topwear,0,0
10827,Tshirts,Topwear,0,0
25620,Watches,Watches,3,3
52085,Tshirts,Topwear,0,0
56473,Nail Polish,Nails,28,18
44967,Watches,Watches,3,3
14720,Tops,Topwear,6,0
41898,Perfume and Body Mist,Fragrance,18,8
16643,Tshirts,Topwear,0,0
20003,Tshirts,Topwear,0,0
26187,Perfume and Body Mist,Fragrance,18,8
46710,Perfume and Body Mist,Fragrance,18,8
18705,Briefs,Innerwear,13,5
15524,Heels,Shoes,8,1
7537,Track Pants,Bottomwear,30,4
16190,Jackets,Topwear,35,0
7576,Sports Shoes,Shoes,4,1
10488,Jeans,Bottomwear,19,4
18173,Tops,Topwear,6,0
27874,Shirts,Topwear,1,0
12770,Tops,Topwear,6,0
22054,Kurtas,Topwear,5,0
19392,Tshirts,Topwear,0,0
24551,Kurtas,Topwear,5,0
16610,Trousers,Bottomwear,21,4
45188,Watches,Watches,3,3
18588,Socks,Socks,16,13
38478,Shirts,Topwear,1,0
7599,Sports Shoes,Shoes,4,1
20950,Flip Flops,Flip Flops,11,11
19620,Tops,Topwear,6,0
33948,Tshirts,Topwear,0,0
19274,Watches,Watches,3,3
2579,Shorts,Bottomwear,20,4
58678,Kurtas,Topwear,5,0
36354,Ties,Ties,36,20
10461,Tshirts,Topwear,0,0
59305,Shirts,Topwear,1,0
42148,Sports Shoes,Shoes,4,1
39569,Heels,Shoes,8,1
3105,Tshirts,Topwear,0,0
51149,Socks,Socks,16,13
33589,Tshirts,Topwear,0,0
57493,Casual Shoes,Shoes,2,1
44254,Wallets,Wallets,10,10
2196,Sports Shoes,Shoes,4,1
19654,Tshirts,Topwear,0,0
34059,Shorts,Bottomwear,20,4
45003,Watches,Watches,3,3
33828,Sports Shoes,Shoes,4,1
58454,Watches,Watches,3,3
58547,Sunglasses,Eyewear,9,7
28093,Briefs,Innerwear,13,5
8959,Formal Shoes,Shoes,17,1
42020,Casual Shoes,Shoes,2,1
32203,Kurtas,Topwear,5,0
2971,Tshirts,Topwear,0,0
15269,Casual Shoes,Shoes,2,1
48629,Earrings,Jewellery,26,6
14781,Shirts,Topwear,1,0
57518,Casual Shoes,Shoes,2,1
18246,Tshirts,Topwear,0,0
4728,Tshirts,Topwear,0,0
3471,Caps,Headwear,33,19
32307,Watches,Watches,3,3
7506,Tshirts,Topwear,0,0
30267,Sunglasses,Eyewear,9,7
16522,Jeans,Bottomwear,19,4
12195,Tshirts,Topwear,0,0
58960,Perfume and Body Mist,Fragrance,18,8
15627,Sweatshirts,Topwear,32,0
22253,Casual Shoes,Shoes,2,1
12178,Shirts,Topwear,1,0
4867,Tshirts,Topwear,0,0
22731,Sports Shoes,Shoes,4,1
24509,Kurtas,Topwear,5,0
34253,Track Pants,Bottomwear,30,4
30233,Casual Shoes,Shoes,2,1
56402,Flats,Shoes,22,1
26202,Perfume and Body Mist,Fragrance,18,8
50458,Briefs,Innerwear,13,5
53606,Watches,Watches,3,3
53054,Sarees,Saree,25,16
25167,Handbags,Bags,7,2
39318,Tshirts,Topwear,0,0
47625,Heels,Shoes,8,1
6853,Sports Shoes,Shoes,4,1
3679,Tshirts,Topwear,0,0
15956,Ties,Ties,36,20
38288,Tops,Topwear,6,0
52799,Wallets,Wallets,10,10
25555,Tshirts,Topwear,0,0
58545,Sunglasses,Eyewear,9,7
15114,Trousers,Bottomwear,21,4
42995,Sports Shoes,Shoes,4,1
30546,Socks,Socks,16,13
50229,Belts,Belts,14,12
7551,Tshirts,Topwear,0,0
59098,Bra,Innerwear,23,5
8751,Shirts,Topwear,1,0
53365,Backpacks,Bags,15,2
55190,Nail Polish,Nails,28,18
47084,Flip Flops,Flip Flops,11,11
19762,Watches,Watches,3,3
52960,Sarees,Saree,25,16
54114,Heels,Shoes,8,1
44951,Deodorant,Fragrance,27,8
57397,Briefs,Innerwear,13,5
26679,Flip Flops,Flip Flops,11,11
53724,Flip Flops,Flip Flops,11,11
24886,Tshirts,Topwear,0,0
26869,Tshirts,Topwear,0,0
49814,Flip Flops,Flip Flops,11,11
47598,Heels,Shoes,8,1
6421,Flip Flops,Flip Flops,11,11
22193,Casual Shoes,Shoes,2,1
24127,Tshirts,Topwear,0,0
43993,Perfume and Body Mist,Fragrance,18,8
38543,Casual Shoes,Shoes,2,1
51487,Trousers,Bottomwear,21,4
3524,Tshirts,Topwear,0,0
11051,Shirts,Topwear,1,0
59223,Watches,Watches,3,3
30951,Tops,Topwear,6,0
46690,Perfume and Body Mist,Fragrance,18,8
42943,Belts,Belts,14,12
9420,Shirts,Topwear,1,0
38157,Socks,Socks,16,13
3475,Backpacks,Bags,15,2
50522,Innerwear Vests,Innerwear,37,5
4083,Tshirts,Topwear,0,0
36213,Tops,Topwear,6,0
37854,Handbags,Bags,7,2
45889,Watches,Watches,3,3
42822,Briefs,Innerwear,13,5
30790,Kurtas,Topwear,5,0
15275,Socks,Socks,16,13
51182,Socks,Socks,16,13
11516,Heels,Shoes,8,1
24456,Sports Shoes,Shoes,4,1
5022,Shirts,Topwear,1,0
8339,Tshirts,Topwear,0,0
11999,Shirts,Topwear,1,0
14501,Casual Shoes,Shoes,2,1
51521,Watches,Watches,3,3
52636,Handbags,Bags,7,2
43797,Earrings,Jewellery,26,6
16730,Flip Flops,Flip Flops,11,11
19976,Tshirts,Topwear,0,0
45402,Flats,Shoes,22,1
50430,Handbags,Bags,7,2
59951,Deodorant,Fragrance,27,8
11487,Watches,Watches,3,3
15025,Caps,Headwear,33,19
